Date,000001.SS,BTC-USD,BZ=F,ETH-USD,GC=F,SI=F,TNX,USDTRY=X,XRP-USD,XU100.IS,^GDAXI,^GSPC,^N225,^NDX,^VIX,Regime
2021-05-22,3486.56005859375,37536.6328125,66.44000244140625,2295.70556640625,1876.699951171875,27.472999572753903,1.149999976158142,8.36931037902832,0.9063169956207277,1451.7923583984375,15437.509765625,4155.85986328125,28317.830078125,13411.740234375,20.149999618530277,0
2021-05-23,3486.56005859375,34770.58203125,66.44000244140625,2109.579833984375,1876.699951171875,27.472999572753903,1.149999976158142,8.36931037902832,0.7970150113105774,1451.7923583984375,15437.509765625,4155.85986328125,28317.830078125,13411.740234375,20.149999618530277,0
2021-05-24,3497.280029296875,38705.98046875,68.45999908447266,2643.591064453125,1884.5999755859373,27.886999130249023,1.149999976158142,8.416299819946289,0.9928349852561952,1452.1922607421875,15437.509765625,4197.0498046875,28364.609375,13641.75,18.399999618530277,0
2021-05-25,3581.340087890625,38402.22265625,68.6500015258789,2706.62890625,1898.0999755859373,28.03700065612793,1.149999976158142,8.377969741821289,0.976186990737915,1400.1925048828125,15465.08984375,4188.1298828125,28553.98046875,13657.73046875,18.84000015258789,2
2021-05-26,3593.360107421875,39294.19921875,68.87000274658203,2888.69873046875,1901.300048828125,27.85300064086914,1.149999976158142,8.452300071716309,1.033725023269653,1427.0924072265625,15450.7197265625,4195.990234375,28642.189453125,13702.740234375,17.360000610351562,0
2021-05-27,3608.85009765625,38436.96875,69.45999908447266,2736.488525390625,1895.699951171875,27.91900062561035,1.149999976158142,8.451199531555176,0.970234990119934,1414.9925537109375,15406.73046875,4200.8798828125,28549.009765625,13657.849609375,16.739999771118164,0
2021-05-28,3600.780029296875,35697.60546875,69.62999725341797,2419.90625,1902.5,27.993000030517575,1.149999976158142,8.48235034942627,0.9001479744911194,1422.0924072265625,15519.98046875,4204.10986328125,29149.41015625,13686.509765625,16.760000228881836,0
2021-05-29,3600.780029296875,34616.06640625,69.62999725341797,2279.51416015625,1902.5,27.993000030517575,1.149999976158142,8.48235034942627,0.8317880034446716,1422.0924072265625,15519.98046875,4204.10986328125,29149.41015625,13686.509765625,16.760000228881836,0
2021-05-30,3600.780029296875,35678.12890625,69.62999725341797,2390.305419921875,1902.5,27.993000030517575,1.149999976158142,8.48235034942627,0.9066089987754822,1422.0924072265625,15519.98046875,4204.10986328125,29149.41015625,13686.509765625,16.760000228881836,0
2021-05-31,3615.47998046875,37332.85546875,69.62999725341797,2714.9453125,1902.5,27.993000030517575,1.149999976158142,8.573399543762207,1.0465840101242063,1420.492431640625,15421.1298828125,4204.10986328125,28860.080078125,13686.509765625,16.760000228881836,0
2021-06-01,3624.7099609375,36684.92578125,70.25,2633.518310546875,1902.9000244140625,28.08300018310547,1.149999976158142,8.487799644470215,1.0110009908676147,1431.992431640625,15567.3603515625,4202.0400390625,28814.33984375,13654.58984375,17.899999618530273,0
2021-06-02,3597.139892578125,37575.1796875,71.3499984741211,2706.125,1907.5,28.18600082397461,1.149999976158142,8.601699829101562,1.024399995803833,1430.6923828125,15602.7099609375,4208.1201171875,28946.140625,13675.7900390625,17.479999542236328,0
2021-06-03,3584.2099609375,39208.765625,71.30999755859375,2855.12646484375,1871.199951171875,27.459999084472656,1.149999976158142,8.580490112304688,1.045320987701416,1428.0924072265625,15632.669921875,4192.85009765625,29058.109375,13529.6796875,18.040000915527344,0
2021-06-04,3591.840087890625,36894.40625,71.88999938964844,2688.195068359375,1889.800048828125,27.878999710083008,1.149999976158142,8.70680046081543,0.970196008682251,1432.8924560546875,15692.900390625,4229.89013671875,28941.51953125,13770.76953125,16.420000076293945,0
2021-06-05,3591.840087890625,35551.95703125,71.88999938964844,2630.576904296875,1889.800048828125,27.878999710083008,1.149999976158142,8.70680046081543,0.9232860207557678,1432.8924560546875,15692.900390625,4229.89013671875,28941.51953125,13770.76953125,16.420000076293945,0
2021-06-06,3591.840087890625,35862.37890625,71.88999938964844,2715.0927734375,1889.800048828125,27.878999710083008,1.149999976158142,8.70680046081543,0.945285975933075,1432.8924560546875,15692.900390625,4229.89013671875,28941.51953125,13770.76953125,16.420000076293945,0
